date,time,booking_id,booking_status,customer_id,vehicle_type,pickup_location,drop_location,v_tat,c_tat,canceled_rides_by_customer,canceled_rides_by_driver,incomplete_rides,incomplete_rides_reason,booking_value,payment_method,ride_distance,driver_ratings,customer_rating,vehicle_images,unnamed:_20
2024-07-10 18:38:00,18:38:00,CNR4880622143,Success,CID602848,Ebike,Rajajinagar,Kammanahalli,98.0,100.0,,,No,,296,Upi,34,3.3,4.2,#NAME?,
2024-07-27 03:13:00,3:13:00,CNR2841702950,Success,CID268274,Auto,Sarjapur Road,Sarjapur Road,231.0,105.0,,,No,,337,Upi,18,4.5,4.2,#NAME?,
2024-07-09 14:52:00,14:52:00,CNR2747846957,Success,CID700413,Prime Sedan,Majestic,Malleshwaram,308.0,140.0,,,No,,896,Upi,45,4.0,4.1,#NAME?,
2024-07-05 09:33:00,9:33:00,CNR4795488474,Success,CID943263,Prime Sedan,Peenya,Frazer Town,189.0,60.0,,,No,,151,Credit Card,11,4.0,4.8,#NAME?,
2024-07-06 10:00:00,10:00:00,CNR6662649739,Success,CID295666,Auto,Ramamurthy Nagar,Banashankari,189.0,35.0,,,No,,940,Debit Card,7,3.2,3.5,#NAME?,
2024-07-10 09:28:00,9:28:00,CNR2524442918,Success,CID471692,Prime Plus,Hulimavu,Rt Nagar,98.0,140.0,,,No,,729,Credit Card,13,4.5,5.0,#NAME?,
2024-07-01 10:12:00,10:12:00,CNR4977956798,Success,CID782900,Auto,Banashankari,Sarjapur Road,189.0,45.0,,,No,,128,Cash,1,4.6,4.8,#NAME?,
2024-07-26 15:07:00,15:07:00,CNR2002215420,Success,CID109502,Prime Suv,Whitefield,Btm Layout,77.0,75.0,,,No,,274,Cash,42,4.0,3.4,#NAME?,
2024-07-13 04:23:00,4:23:00,CNR9590311980,Success,CID957268,Auto,Bannerghatta Road,Tumkur Road,105.0,25.0,,,Yes,Customer Demand,352,Cash,8,5.0,3.8,#NAME?,
2024-07-30 05:14:00,5:14:00,CNR3124565731,Success,CID578023,Auto,Basavanagudi,Chickpet,189.0,55.0,,,No,,238,Upi,6,4.5,3.0,#NAME?,
2024-07-20 11:34:00,11:34:00,CNR6090870401,Success,CID301446,Prime Suv,Ramamurthy Nagar,Kr Puram,280.0,30.0,,,No,,477,Cash,19,4.1,4.3,#NAME?,
2024-07-23 15:38:00,15:38:00,CNR9405757355,Success,CID176162,Auto,Richmond Town,Banashankari,196.0,145.0,,,No,,186,Upi,15,4.7,4.6,#NAME?,
2024-07-01 11:55:00,11:55:00,CNR7078608984,Driver Not Found,CID926832,Ebike,Shantinagar,Hebbal,,,,,,,117,,0,,,#NAME?,
2024-07-10 18:52:00,18:52:00,CNR4166475803,Success,CID615978,Prime Suv,Banashankari,Yelahanka,168.0,90.0,,,No,,193,Upi,13,3.8,3.2,#NAME?,
2024-07-06 12:51:00,12:51:00,CNR3641224150,Success,CID431557,Mini,Majestic,Magadi Road,98.0,60.0,,,No,,395,Upi,41,4.3,4.8,#NAME?,
2024-07-14 16:42:00,16:42:00,CNR7307808711,Success,CID928859,Prime Suv,Mg Road,Btm Layout,147.0,75.0,,,No,,857,Cash,45,4.7,4.0,#NAME?,
2024-07-16 22:49:00,22:49:00,CNR9207534980,Canceled By Driver,CID926602,Prime Plus,Whitefield,Kammanahalli,,,,Customer related issue,,,819,,0,,,#NAME?,
2024-07-13 10:16:00,10:16:00,CNR8478607960,Success,CID374876,Prime Sedan,Shivajinagar,Btm Layout,35.0,45.0,,,No,,484,Upi,16,4.1,4.5,#NAME?,
2024-07-04 08:50:00,8:50:00,CNR6867991693,Success,CID139968,Prime Plus,Bellandur,Indiranagar,84.0,70.0,,,No,,648,Cash,3,4.9,4.8,#NAME?,
2024-07-04 11:55:00,11:55:00,CNR4134417165,Success,CID298474,Bike,Ulsoor,Whitefield,196.0,130.0,,,No,,153,Cash,20,4.1,3.9,#NAME?,
2024-07-21 01:50:00,1:50:00,CNR6026842144,Success,CID533256,Prime Suv,Bannerghatta Road,Padmanabhanagar,70.0,140.0,,,No,,232,Credit Card,28,4.3,4.7,#NAME?,
2024-07-05 08:41:00,8:41:00,CNR1373400641,Canceled By Driver,CID137733,Mini,Shivajinagar,Kadugodi,,,,More than permitted people in there,,,478,,0,,,#NAME?,
2024-07-01 05:01:00,5:01:00,CNR7756361076,Canceled By Driver,CID843494,Auto,Koramangala,Hebbal,,,,Customer was coughing/sick,,,850,,0,,,#NAME?,
2024-07-06 00:38:00,0:38:00,CNR1058833099,Success,CID705304,Bike,Frazer Town,Jayanagar,294.0,75.0,,,No,,673,Cash,25,4.1,3.6,#NAME?,
2024-07-22 12:46:00,12:46:00,CNR8150133799,Driver Not Found,CID406881,Ebike,Chickpet,Hsr Layout,,,,,,,315,,0,,,#NAME?,
2024-07-20 00:11:00,0:11:00,CNR3136784868,Success,CID703583,Prime Suv,Shivajinagar,Indiranagar,63.0,125.0,,,No,,1033,Cash,2,4.1,3.6,#NAME?,
2024-07-17 03:54:00,3:54:00,CNR2919641369,Canceled By Customer,CID137586,Prime Suv,Tumkur Road,Langford Town,,,Driver is not moving towards pickup location,,,,825,,0,,,#NAME?,
2024-07-23 23:49:00,23:49:00,CNR4311649934,Canceled By Customer,CID379072,Prime Suv,Sahakar Nagar,Hosur Road,,,Wrong Address,,,,213,,0,,,#NAME?,
2024-07-28 13:53:00,13:53:00,CNR8258871692,Driver Not Found,CID804974,Auto,Peenya,Cox Town,,,,,,,125,,0,,,#NAME?,
2024-07-29 00:08:00,0:08:00,CNR7844432925,Success,CID635965,Prime Suv,Electronic City,Kr Puram,280.0,80.0,,,No,,362,Cash,36,4.1,4.6,#NAME?,
2024-07-03 16:49:00,16:49:00,CNR3149119791,Success,CID606573,Mini,Hebbal,Ulsoor,224.0,50.0,,,No,,471,Credit Card,22,3.5,3.3,#NAME?,
2024-07-01 22:15:00,22:15:00,CNR6545513695,Success,CID932866,Prime Suv,Kengeri,Devanahalli,252.0,125.0,,,No,,163,Upi,23,4.3,4.3,#NAME?,
2024-07-13 03:12:00,3:12:00,CNR6427297269,Success,CID418039,Mini,Shivajinagar,Kr Puram,56.0,140.0,,,No,,142,Cash,6,3.8,3.6,#NAME?,
2024-07-25 03:49:00,3:49:00,CNR1684336791,Canceled By Customer,CID339379,Prime Plus,Hsr Layout,Kengeri,,,AC is Not working,,,,451,,0,,,#NAME?,
2024-07-05 09:23:00,9:23:00,CNR8107628541,Canceled By Customer,CID131079,Prime Suv,Peenya,Kadugodi,,,Driver is not moving towards pickup location,,,,358,,0,,,#NAME?,
2024-07-03 18:16:00,18:16:00,CNR8516392891,Success,CID214348,Prime Sedan,Shivajinagar,Kadugodi,308.0,60.0,,,No,,365,Cash,36,4.9,4.0,#NAME?,
2024-07-12 12:38:00,12:38:00,CNR5043217856,Canceled By Driver,CID298396,Auto,Sarjapur Road,Chamarajpet,,,,Personal & Car related issue,,,752,,0,,,#NAME?,
2024-07-18 17:39:00,17:39:00,CNR7829903493,Canceled By Driver,CID459892,Ebike,Indiranagar,Kammanahalli,,,,Customer was coughing/sick,,,531,,0,,,#NAME?,
2024-07-17 22:51:00,22:51:00,CNR4290294193,Canceled By Driver,CID451045,Auto,Richmond Town,Sahakar Nagar,,,,Customer was coughing/sick,,,111,,0,,,#NAME?,
2024-07-30 17:37:00,17:37:00,CNR4330381266,Success,CID215319,Auto,Banashankari,Rajarajeshwari Nagar,168.0,135.0,,,No,,216,Upi,5,4.4,4.3,#NAME?,
2024-07-11 10:25:00,10:25:00,CNR6146948780,Success,CID988392,Ebike,Bannerghatta Road,Kammanahalli,196.0,125.0,,,No,,147,Upi,39,3.3,3.2,#NAME?,
2024-07-23 06:51:00,6:51:00,CNR4211386643,Canceled By Driver,CID351096,Ebike,Rt Nagar,Hsr Layout,,,,Customer related issue,,,433,,0,,,#NAME?,
2024-07-21 16:24:00,16:24:00,CNR5828080027,Success,CID562246,Prime Plus,Sarjapur Road,Banashankari,287.0,125.0,,,No,,664,Upi,24,3.6,4.4,#NAME?,
2024-07-24 00:10:00,0:10:00,CNR5043719137,Success,CID638458,Mini,Banashankari,Kammanahalli,98.0,50.0,,,No,,159,Upi,40,4.0,4.7,#NAME?,
2024-07-28 16:31:00,16:31:00,CNR2332223815,Success,CID557188,Mini,Whitefield,Ramamurthy Nagar,70.0,85.0,,,No,,556,Upi,27,5.0,3.2,#NAME?,
2024-07-24 02:27:00,2:27:00,CNR5863244684,Success,CID798517,Ebike,Hebbal,Hsr Layout,252.0,110.0,,,Yes,Customer Demand,184,Cash,2,4.3,4.4,#NAME?,
2024-07-19 22:54:00,22:54:00,CNR2051641681,Success,CID776786,Auto,Ulsoor,Kadugodi,294.0,65.0,,,No,,295,Cash,6,3.5,3.2,#NAME?,
2024-07-04 00:38:00,0:38:00,CNR6963252366,Success,CID565564,Bike,Yeshwanthpur,Kadugodi,168.0,145.0,,,No,,794,Cash,25,4.8,4.0,#NAME?,
2024-07-02 22:59:00,22:59:00,CNR6561084640,Success,CID983895,Bike,Kengeri,Magadi Road,301.0,110.0,,,No,,330,Cash,27,4.0,4.1,#NAME?,
2024-07-03 18:29:00,18:29:00,CNR8606343558,Success,CID193075,Bike,Kadugodi,Yeshwanthpur,63.0,95.0,,,No,,187,Upi,34,4.9,3.8,#NAME?,
2024-07-24 10:52:00,10:52:00,CNR6129451090,Success,CID579290,Prime Sedan,Shantinagar,Bannerghatta Road,84.0,145.0,,,No,,487,Cash,9,3.6,3.8,#NAME?,
2024-07-19 23:19:00,23:19:00,CNR8991153488,Canceled By Driver,CID563608,Ebike,Vijayanagar,Kadugodi,,,,Personal & Car related issue,,,426,,0,,,#NAME?,
2024-07-14 08:16:00,8:16:00,CNR3555127202,Success,CID334563,Auto,Koramangala,Varthur,105.0,40.0,,,No,,229,Cash,15,4.6,5.0,#NAME?,
2024-07-30 18:06:00,18:06:00,CNR2478670622,Success,CID381271,Prime Plus,Hennur,Hosur Road,154.0,130.0,,,No,,445,Upi,48,4.9,4.6,#NAME?,
2024-07-29 12:13:00,12:13:00,CNR2637746164,Success,CID131513,Auto,Hebbal,Majestic,182.0,70.0,,,No,,134,Cash,8,3.3,4.0,#NAME?,
2024-07-16 10:32:00,10:32:00,CNR1098685369,Success,CID366678,Auto,Basavanagudi,Nagarbhavi,154.0,145.0,,,No,,119,Cash,9,4.2,4.0,#NAME?,
2024-07-02 18:20:00,18:20:00,CNR3013333422,Driver Not Found,CID377403,Ebike,Kadugodi,Hennur,,,,,,,214,,0,,,#NAME?,
2024-07-30 09:17:00,9:17:00,CNR6731320458,Success,CID470881,Prime Sedan,Hosur Road,Koramangala,77.0,25.0,,,No,,113,Cash,14,4.9,3.6,#NAME?,
2024-07-28 10:17:00,10:17:00,CNR1523677800,Canceled By Driver,CID967088,Prime Suv,Ramamurthy Nagar,Kammanahalli,,,,Personal & Car related issue,,,362,,0,,,#NAME?,
2024-07-09 20:36:00,20:36:00,CNR5683291566,Success,CID221217,Prime Suv,Sahakar Nagar,Indiranagar,119.0,25.0,,,No,,545,Upi,6,3.3,4.9,#NAME?,
2024-07-11 10:28:00,10:28:00,CNR9411398805,Success,CID416695,Prime Plus,Padmanabhanagar,Rt Nagar,287.0,95.0,,,No,,498,Cash,11,3.2,4.3,#NAME?,
2024-07-15 22:51:00,22:51:00,CNR7845975089,Driver Not Found,CID221620,Bike,Rt Nagar,Ulsoor,,,,,,,117,,0,,,#NAME?,
2024-07-03 22:59:00,22:59:00,CNR3855977560,Canceled By Driver,CID634914,Prime Sedan,Hulimavu,Richmond Town,,,,More than permitted people in there,,,230,,0,,,#NAME?,
2024-07-25 01:44:00,1:44:00,CNR6774178719,Success,CID902361,Ebike,Kr Puram,Marathahalli,105.0,35.0,,,No,,304,Cash,28,3.6,3.0,#NAME?,
2024-07-27 13:10:00,13:10:00,CNR4046969463,Canceled By Driver,CID788327,Prime Plus,Koramangala,Devanahalli,,,,Personal & Car related issue,,,318,,0,,,#NAME?,
2024-07-01 21:22:00,21:22:00,CNR4475747544,Success,CID337010,Prime Sedan,Chickpet,Langford Town,259.0,95.0,,,No,,130,Cash,18,3.1,4.9,#NAME?,
2024-07-07 16:37:00,16:37:00,CNR5165798104,Success,CID831932,Bike,Bannerghatta Road,Koramangala,189.0,75.0,,,No,,419,Cash,12,4.7,4.2,#NAME?,
2024-07-05 15:15:00,15:15:00,CNR4392965412,Canceled By Driver,CID966732,Prime Suv,Kammanahalli,Richmond Town,,,,Customer related issue,,,399,,0,,,#NAME?,
2024-07-22 19:30:00,19:30:00,CNR1167401662,Driver Not Found,CID981323,Mini,Jp Nagar,Hulimavu,,,,,,,2900,,0,,,#NAME?,
2024-07-27 11:39:00,11:39:00,CNR2822610940,Success,CID301559,Bike,Mysore Road,Yelahanka,168.0,70.0,,,No,,121,Cash,31,4.2,3.1,#NAME?,
2024-07-14 01:07:00,1:07:00,CNR6691577601,Success,CID983207,Prime Sedan,Mg Road,Rt Nagar,189.0,90.0,,,No,,107,Upi,27,3.5,3.3,#NAME?,
2024-07-17 21:09:00,21:09:00,CNR9445908039,Canceled By Customer,CID921864,Mini,Hosur Road,Banashankari,,,Driver is not moving towards pickup location,,,,424,,0,,,#NAME?,
2024-07-21 20:34:00,20:34:00,CNR3423157511,Canceled By Driver,CID704228,Bike,Electronic City,Nagarbhavi,,,,Customer was coughing/sick,,,307,,0,,,#NAME?,
2024-07-19 17:32:00,17:32:00,CNR1324239592,Success,CID647625,Ebike,Kr Puram,Kammanahalli,119.0,70.0,,,No,,583,Cash,40,4.5,4.2,#NAME?,
2024-07-05 01:18:00,1:18:00,CNR8086928686,Canceled By Driver,CID506037,Mini,Nagarbhavi,Mg Road,,,,Personal & Car related issue,,,325,,0,,,#NAME?,
2024-07-22 05:44:00,5:44:00,CNR3412387949,Success,CID786300,Prime Sedan,Majestic,Hulimavu,154.0,140.0,,,No,,216,Upi,33,4.4,4.5,#NAME?,
2024-07-07 06:55:00,6:55:00,CNR9728294566,Canceled By Driver,CID444964,Mini,Indiranagar,Whitefield,,,,Customer related issue,,,337,,0,,,#NAME?,
2024-07-17 21:06:00,21:06:00,CNR3797886537,Success,CID692922,Prime Suv,Kr Puram,Yeshwanthpur,196.0,120.0,,,No,,373,Cash,26,4.6,4.1,#NAME?,
2024-07-16 03:12:00,3:12:00,CNR2918335042,Canceled By Customer,CID267651,Bike,Magadi Road,Vijayanagar,,,Change of plans,,,,121,,0,,,#NAME?,
2024-07-23 08:56:00,8:56:00,CNR7683288053,Success,CID472301,Prime Plus,Vijayanagar,Kr Puram,140.0,135.0,,,No,,584,Upi,18,3.1,3.3,#NAME?,
2024-07-30 04:29:00,4:29:00,CNR7308621555,Canceled By Customer,CID255257,Mini,Sahakar Nagar,Whitefield,,,AC is Not working,,,,372,,0,,,#NAME?,
2024-07-01 23:33:00,23:33:00,CNR6893200456,Canceled By Driver,CID590573,Prime Suv,Whitefield,Rajarajeshwari Nagar,,,,Personal & Car related issue,,,482,,0,,,#NAME?,
2024-07-28 01:48:00,1:48:00,CNR8506315424,Canceled By Customer,CID384102,Mini,Hosur Road,Peenya,,,Wrong Address,,,,169,,0,,,#NAME?,
2024-07-07 05:42:00,5:42:00,CNR6289456005,Driver Not Found,CID341767,Bike,Malleshwaram,Malleshwaram,,,,,,,655,,0,,,#NAME?,
2024-07-26 10:10:00,10:10:00,CNR3652386033,Success,CID718764,Bike,Jayanagar,Mg Road,119.0,30.0,,,No,,398,Upi,4,3.3,3.3,#NAME?,
2024-07-24 11:32:00,11:32:00,CNR7500140086,Success,CID711398,Prime Suv,Langford Town,Tumkur Road,154.0,90.0,,,No,,198,Cash,2,3.3,3.6,#NAME?,
2024-07-15 09:55:00,9:55:00,CNR9206491878,Driver Not Found,CID219381,Prime Sedan,Rajajinagar,Padmanabhanagar,,,,,,,482,,0,,,#NAME?,
2024-07-29 03:17:00,3:17:00,CNR1508971604,Success,CID902685,Prime Sedan,Hebbal,Btm Layout,238.0,140.0,,,No,,305,Upi,23,3.8,4.4,#NAME?,
2024-07-03 15:14:00,15:14:00,CNR4004898445,Canceled By Driver,CID501660,Mini,Peenya,Padmanabhanagar,,,,More than permitted people in there,,,294,,0,,,#NAME?,
2024-07-06 07:14:00,7:14:00,CNR8826275068,Success,CID257693,Prime Sedan,Richmond Town,Tumkur Road,252.0,65.0,,,No,,161,Cash,5,4.1,4.0,#NAME?,
2024-07-02 13:18:00,13:18:00,CNR9942066704,Canceled By Driver,CID908062,Prime Sedan,Yelahanka,Sarjapur Road,,,,Customer related issue,,,404,,0,,,#NAME?,
2024-07-01 10:09:00,10:09:00,CNR2361275900,Success,CID429569,Auto,Magadi Road,Peenya,126.0,60.0,,,No,,169,Cash,12,4.7,3.8,#NAME?,
2024-07-03 09:20:00,9:20:00,CNR4419040819,Success,CID644474,Bike,Kengeri,Devanahalli,56.0,45.0,,,No,,501,Upi,49,4.5,3.1,#NAME?,
2024-07-07 16:41:00,16:41:00,CNR1911058132,Success,CID309575,Mini,Mysore Road,Hosur Road,301.0,125.0,,,No,,101,Cash,1,3.6,3.7,#NAME?,
2024-07-20 03:47:00,3:47:00,CNR8926984331,Success,CID860681,Auto,Kengeri,Shantinagar,175.0,120.0,,,No,,192,Cash,15,4.6,4.5,#NAME?,
2024-07-18 12:57:00,12:57:00,CNR2191224963,Canceled By Driver,CID702491,Mini,Koramangala,Varthur,,,,More than permitted people in there,,,393,,0,,,#NAME?,
2024-07-04 21:10:00,21:10:00,CNR6024993831,Canceled By Customer,CID689882,Ebike,Cox Town,Kadugodi,,,AC is Not working,,,,414,,0,,,#NAME?,
2024-07-03 04:20:00,4:20:00,CNR3704418934,Canceled By Customer,CID679996,Bike,Yeshwanthpur,Malleshwaram,,,Change of plans,,,,1816,,0,,,#NAME?,
2024-07-05 06:38:00,6:38:00,CNR6259704301,Success,CID228411,Prime Sedan,Jayanagar,Hsr Layout,161.0,75.0,,,No,,366,Cash,28,3.8,3.2,#NAME?,
2024-07-11 00:22:00,0:22:00,CNR4588889454,Driver Not Found,CID955141,Prime Suv,Rajarajeshwari Nagar,Cox Town,,,,,,,417,,0,,,#NAME?,
2024-07-06 08:41:00,8:41:00,CNR9102117353,Success,CID226904,Prime Plus,Cox Town,Magadi Road,231.0,135.0,,,No,,2884,Upi,48,3.8,4.9,#NAME?,
2024-07-25 07:33:00,7:33:00,CNR9855871509,Canceled By Driver,CID750118,Prime Sedan,Rt Nagar,Mysore Road,,,,Personal & Car related issue,,,371,,0,,,#NAME?,
2024-07-30 19:29:00,19:29:00,CNR6491202733,Success,CID188757,Mini,Magadi Road,Cox Town,56.0,45.0,,,No,,175,Upi,2,3.4,3.3,#NAME?,
2024-07-11 12:39:00,12:39:00,CNR1767970743,Success,CID989298,Bike,Peenya,Rajarajeshwari Nagar,70.0,85.0,,,No,,494,Upi,28,3.1,3.8,#NAME?,
2024-07-30 12:04:00,12:04:00,CNR6136026561,Success,CID233895,Ebike,Hsr Layout,Bellandur,49.0,100.0,,,No,,441,Upi,27,3.1,3.1,#NAME?,
2024-07-23 15:34:00,15:34:00,CNR7642653871,Success,CID877855,Prime Sedan,Banashankari,Sarjapur Road,252.0,80.0,,,No,,471,Cash,23,4.4,4.6,#NAME?,
2024-07-05 21:57:00,21:57:00,CNR8369636566,Success,CID718559,Prime Plus,Indiranagar,Yelahanka,210.0,85.0,,,No,,389,Cash,14,3.2,4.6,#NAME?,
2024-07-16 09:26:00,9:26:00,CNR8073437118,Canceled By Driver,CID580478,Ebike,Hennur,Langford Town,,,,Customer related issue,,,202,,0,,,#NAME?,
2024-07-08 22:13:00,22:13:00,CNR5116585243,Canceled By Driver,CID847377,Auto,Tumkur Road,Ulsoor,,,,Customer was coughing/sick,,,253,,0,,,#NAME?,
2024-07-09 18:33:00,18:33:00,CNR9699923253,Success,CID398168,Prime Suv,Indiranagar,Basavanagudi,217.0,105.0,,,No,,882,Cash,43,3.2,4.1,#NAME?,
2024-07-16 08:35:00,8:35:00,CNR1201589640,Canceled By Customer,CID539191,Prime Sedan,Banashankari,Cox Town,,,Driver asked to cancel,,,,176,,0,,,#NAME?,
2024-07-08 19:31:00,19:31:00,CNR1689403754,Success,CID515450,Mini,Devanahalli,Hosur Road,259.0,120.0,,,No,,417,Upi,24,4.2,3.8,#NAME?,
2024-07-06 23:56:00,23:56:00,CNR1501229480,Success,CID323779,Mini,Banashankari,Richmond Town,273.0,55.0,,,No,,130,Credit Card,41,3.5,4.5,#NAME?,
2024-07-14 06:47:00,6:47:00,CNR8602417067,Success,CID771701,Prime Suv,Cox Town,Basavanagudi,168.0,40.0,,,No,,235,Upi,17,3.7,3.7,#NAME?,
2024-07-01 09:16:00,9:16:00,CNR5180944150,Success,CID200875,Prime Sedan,Magadi Road,Bannerghatta Road,231.0,60.0,,,No,,325,Credit Card,21,4.7,5.0,#NAME?,
2024-07-05 07:57:00,7:57:00,CNR5569548787,Success,CID141634,Prime Plus,Banashankari,Shivajinagar,252.0,40.0,,,No,,290,Upi,22,4.8,4.4,#NAME?,
2024-07-04 23:51:00,23:51:00,CNR2826030097,Success,CID786912,Bike,Koramangala,Mysore Road,63.0,25.0,,,No,,131,Cash,20,4.4,3.1,#NAME?,
2024-07-23 18:37:00,18:37:00,CNR4887495881,Canceled By Customer,CID916150,Prime Suv,Chamarajpet,Ramamurthy Nagar,,,AC is Not working,,,,148,,0,,,#NAME?,
2024-07-25 02:41:00,2:41:00,CNR4946474476,Canceled By Customer,CID605609,Bike,Chamarajpet,Btm Layout,,,AC is Not working,,,,463,,0,,,#NAME?,
2024-07-24 05:57:00,5:57:00,CNR5414099759,Success,CID387411,Prime Sedan,Rajajinagar,Ramamurthy Nagar,161.0,140.0,,,No,,339,Upi,17,3.1,3.4,#NAME?,
2024-07-08 20:17:00,20:17:00,CNR2568139914,Driver Not Found,CID878056,Prime Suv,Whitefield,Rt Nagar,,,,,,,314,,0,,,#NAME?,
2024-07-22 03:32:00,3:32:00,CNR8892975500,Success,CID485817,Bike,Rajarajeshwari Nagar,Sahakar Nagar,91.0,145.0,,,No,,512,Cash,48,3.1,4.2,#NAME?,
2024-07-19 14:31:00,14:31:00,CNR7552726236,Driver Not Found,CID398384,Prime Plus,Magadi Road,Chickpet,,,,,,,443,,0,,,#NAME?,
2024-07-03 21:45:00,21:45:00,CNR1200026621,Success,CID233911,Prime Suv,Chickpet,Tumkur Road,266.0,85.0,,,No,,1467,Upi,32,4.7,3.5,#NAME?,
2024-07-04 02:26:00,2:26:00,CNR4187447284,Driver Not Found,CID657255,Prime Suv,Ramamurthy Nagar,Rt Nagar,,,,,,,353,,0,,,#NAME?,
2024-07-01 07:28:00,7:28:00,CNR3659491874,Success,CID573670,Auto,Kr Puram,Bannerghatta Road,154.0,110.0,,,No,,444,Upi,1,3.8,4.1,#NAME?,
2024-07-17 07:05:00,7:05:00,CNR3623533429,Success,CID447644,Prime Plus,Basavanagudi,Yeshwanthpur,210.0,55.0,,,No,,476,Upi,23,3.1,4.9,#NAME?,
2024-07-13 20:08:00,20:08:00,CNR3824632577,Canceled By Driver,CID713810,Bike,Sahakar Nagar,Koramangala,,,,Personal & Car related issue,,,142,,0,,,#NAME?,
2024-07-24 06:37:00,6:37:00,CNR2817233926,Success,CID620466,Ebike,Kengeri,Koramangala,154.0,145.0,,,No,,471,Upi,26,4.9,3.8,#NAME?,
2024-07-13 11:05:00,11:05:00,CNR2091398962,Success,CID935203,Ebike,Bannerghatta Road,Indiranagar,252.0,40.0,,,No,,382,Cash,21,3.6,4.2,#NAME?,
2024-07-01 00:31:00,0:31:00,CNR5220085842,Canceled By Driver,CID775449,Prime Sedan,Rajajinagar,Bellandur,,,,Personal & Car related issue,,,401,,0,,,#NAME?,
2024-07-28 10:43:00,10:43:00,CNR9795770576,Success,CID518512,Auto,Yelahanka,Basavanagudi,161.0,30.0,,,No,,148,Cash,18,3.1,4.1,#NAME?,
2024-07-15 19:16:00,19:16:00,CNR4627809411,Success,CID463284,Auto,Shivajinagar,Electronic City,119.0,100.0,,,No,,204,Upi,11,4.8,3.4,#NAME?,
2024-07-17 11:21:00,11:21:00,CNR4003939102,Success,CID193230,Mini,Varthur,Tumkur Road,168.0,110.0,,,No,,666,Cash,9,4.5,3.0,#NAME?,
2024-07-30 05:53:00,5:53:00,CNR1308261538,Success,CID605780,Ebike,Richmond Town,Rajarajeshwari Nagar,126.0,60.0,,,No,,425,Upi,5,4.8,4.4,#NAME?,
2024-07-17 08:58:00,8:58:00,CNR1556710084,Success,CID201508,Prime Sedan,Rt Nagar,Jp Nagar,154.0,105.0,,,No,,172,Cash,41,3.1,4.2,#NAME?,
2024-07-27 09:22:00,9:22:00,CNR4639016703,Success,CID649293,Prime Plus,Langford Town,Nagarbhavi,98.0,50.0,,,No,,398,Cash,35,4.9,3.5,#NAME?,
2024-07-07 21:53:00,21:53:00,CNR3136156514,Canceled By Customer,CID270149,Prime Plus,Indiranagar,Sarjapur Road,,,Wrong Address,,,,741,,0,,,#NAME?,
2024-07-24 09:47:00,9:47:00,CNR6635680436,Driver Not Found,CID740522,Prime Plus,Devanahalli,Jayanagar,,,,,,,446,,0,,,#NAME?,
2024-07-16 01:47:00,1:47:00,CNR6522259243,Canceled By Driver,CID499536,Prime Sedan,Tumkur Road,Chamarajpet,,,,More than permitted people in there,,,315,,0,,,#NAME?,
2024-07-20 02:52:00,2:52:00,CNR9257492650,Success,CID288060,Bike,Mg Road,Shantinagar,112.0,125.0,,,No,,470,Cash,38,3.6,4.2,#NAME?,
2024-07-20 04:03:00,4:03:00,CNR9054081319,Success,CID723227,Auto,Jp Nagar,Bannerghatta Road,161.0,40.0,,,No,,106,Upi,7,3.4,4.9,#NAME?,
2024-07-04 03:47:00,3:47:00,CNR3186546295,Success,CID529533,Prime Plus,Koramangala,Bannerghatta Road,119.0,135.0,,,No,,1468,Cash,31,4.7,4.2,#NAME?,
2024-07-11 15:19:00,15:19:00,CNR5237090288,Canceled By Driver,CID422022,Prime Suv,Kadugodi,Jayanagar,,,,Personal & Car related issue,,,408,,0,,,#NAME?,
2024-07-04 01:18:00,1:18:00,CNR9526078867,Success,CID900085,Ebike,Hsr Layout,Hulimavu,294.0,95.0,,,Yes,Customer Demand,1805,Upi,4,3.7,4.0,#NAME?,
2024-07-03 13:51:00,13:51:00,CNR2055496400,Canceled By Customer,CID734557,Auto,Mysore Road,Sahakar Nagar,,,Driver asked to cancel,,,,2925,,0,,,#NAME?,
2024-07-22 00:45:00,0:45:00,CNR1352748737,Driver Not Found,CID392228,Prime Sedan,Hebbal,Frazer Town,,,,,,,1048,,0,,,#NAME?,
2024-07-29 18:24:00,18:24:00,CNR8505998754,Success,CID393226,Mini,Marathahalli,Shivajinagar,112.0,130.0,,,No,,360,Upi,1,4.4,4.7,#NAME?,
2024-07-08 14:26:00,14:26:00,CNR3848737052,Canceled By Customer,CID999015,Mini,Varthur,Kengeri,,,Driver is not moving towards pickup location,,,,341,,0,,,#NAME?,
2024-07-27 08:42:00,8:42:00,CNR3022399674,Success,CID791723,Ebike,Sarjapur Road,Peenya,287.0,55.0,,,No,,310,Cash,2,3.1,4.9,#NAME?,
2024-07-15 22:10:00,22:10:00,CNR4201304521,Success,CID207572,Ebike,Kammanahalli,Frazer Town,63.0,105.0,,,No,,1289,Cash,3,4.4,3.3,#NAME?,
2024-07-08 18:55:00,18:55:00,CNR9511092010,Success,CID643112,Mini,Majestic,Kr Puram,287.0,80.0,,,No,,1540,Upi,12,3.4,4.6,#NAME?,
2024-07-24 16:00:00,16:00:00,CNR8110334234,Success,CID107282,Prime Plus,Mg Road,Hennur,294.0,50.0,,,No,,745,Cash,3,3.8,4.7,#NAME?,
